Time(Sec(s)),CH1 psi,CH2 psi,CH3 psi,CH4 psi,CH5 psi,CH6 psi,CH7 psi,CH8 psi,CH9 psi,CH10 psi,CH11 psi,CH12 psi,CH13 psi,CH14 psi,CH15 psi,CH16 psi
1.77,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.78,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.5,-3.2,-3,0,0,0,0,0
1.79,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-3.9,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.8,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.1,-3,0,0,0,0,0
1.81,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.82,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.83,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.84,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.85,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-2.9,0,0,0,0,0
1.86,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.87,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.88,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.89,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.9,-3.9,-5.6,-5.4,-4.6,-4.8,-3.8,-4,-3.7,-3.5,-3.2,-3,0,0,0,0,0
1.91,-3.9,-5.6,-5.4,-4.7,-4.8,-4.1,-4,-3.7,-3.4,-3.2,-3,0,0,0,0,0
1.92,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.7,-3.4,-3.2,-3,0,0,0,0,0
1.93,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-3.8,-3.7,-3.4,-3.2,-3,0,0,0,0,0
1.94,-3.9,-5.6,-5.4,-4.6,-4.8,-3.7,-4,-3.7,-3.4,-3.2,-3,0,0,0,0,0
1.95,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.7,-3.4,-3.2,-3,0,0,0,0,0
1.96,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.7,-3.4,-3.2,-3,0,0,0,0,0
1.97,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-3.9,-3.7,-3.4,-3.2,-3,0,0,0,0,0
1.98,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.7,-3.5,-3.2,-3,0,0,0,0,-0.1
1.99,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.7,-3.4,-3.2,-3,0,0,0,0,0
2,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-3.9,-3.7,-3.4,-3.2,-3,0,0,0,0,0
2.01,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.7,-3.5,-3.2,-2.9,0,0,0,0,0
2.02,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.7,-3.4,-3.2,-3,0,0,0,0,0
2.03,-4,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.7,-3.4,-3.2,-3,0,0,0,0,0
2.04,-4,-5.6,-5.4,-4.5,-4.8,-4.1,-4,-3.7,-3.4,-3.2,-3,0,0,0,0,0
2.05,-4,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.7,-3.4,-3.2,-3,0,0,0,0,0
2.06,-4,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.7,-3.5,-3.2,-3,0,0,0,0,0
2.07,-4,-5.5,-5.4,-4.6,-4.8,-4.1,-4,-3.7,-3.4,-3.3,-3,0,0,0,0,0
