Time(Sec(s)),CH1 psi,CH2 psi,CH3 psi,CH4 psi,CH5 psi,CH6 psi,CH7 psi,CH8 psi,CH9 psi,CH10 psi,CH11 psi,CH12 psi,CH13 psi,CH14 psi,CH15 psi,CH16 psi
2.01,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.02,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.03,-3.7,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
2.04,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.05,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.06,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.2,-3.2,-3.2,0,0,0,0,0
2.07,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.08,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
2.09,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.1,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.11,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.12,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.13,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.4,-3.2,-3.1,0,0,0,0,0
2.14,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.5,-3.5,-3.4,-3.2,-3.1,0,0,0,0,0
2.15,-3.8,-3.3,-3.5,-3.4,-3.8,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.16,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.17,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.2,-3.3,-3.1,0,0,0,0,0
2.18,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.19,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.2,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.2,-3.2,-3.1,0,0,0,0,0
2.21,-3.8,-3.3,-3.4,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.22,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
2.23,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.24,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.25,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
2.26,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.27,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.28,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
2.29,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.3,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.31,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.32,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.2,0,0,0,0,0
2.33,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.34,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.35,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.36,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.37,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.38,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.39,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
2.4,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.2,-3.2,-3.1,0,0,0,0,0
2.41,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.1,-3.1,0,0,0,0,0
2.42,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.43,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
2.44,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.45,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.46,-3.8,-3.3,-3.5,-3.4,-3.9,-3.1,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.47,-3.7,-3.3,-3.5,-3.4,-3.8,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.48,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.49,-3.8,-3.3,-3.5,-3.4,-3.8,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.5,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0.1,0,0,0
2.51,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.52,-3.8,-3.3,-3.5,-3.4,-3.8,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.53,-3.7,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.54,-3.8,-3.3,-3.5,-3.4,-3.8,-3.5,-3.5,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.55,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,-0.1,0
2.56,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.57,-3.8,-3.3,-3.5,-3.4,-3.8,-3.5,-3.5,-3.5,-3.2,-3.2,-3,0,0,0,0,0
2.58,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.59,-3.8,-3.2,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
2.6,-3.8,-3.4,-3.5,-3.4,-3.8,-3.5,-3.6,-3.5,-3.2,-3.2,-3.1,0,0,0,0,0
2.61,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.62,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.63,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.5,-3.5,-3.2,-3.2,-3.1,0,0,0,0,0
2.64,-3.8,-3.2,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.65,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
2.66,-3.8,-3.2,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.2,-3.2,-3.1,0,0,0,0,0
2.67,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.68,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
2.69,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
2.7,-3.8,-3.3,-3.5,-3.4,-4,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.71,-3.8,-3.4,-3.5,-3.3,-3.9,-3.5,-3.5,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.72,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.73,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.74,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
2.75,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.76,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.77,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0.1,0,0
2.78,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.79,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.8,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.2,-3.2,-3.1,0,0,0,0,0
2.81,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.82,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
2.83,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
2.84,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.85,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.2,-3.2,-3.1,0,-0.1,0,0,0
2.86,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.87,-3.8,-3.2,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.88,-3.8,-3.4,-3.5,-3.4,-3.9,-3.7,-3.6,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
2.89,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.9,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.91,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.92,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.93,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.94,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.95,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.96,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
2.97,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
2.98,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0.4,0,0,0
2.99,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
3.01,-3.8,-3.4,-3.5,-3.4,-4,-3.5,-3.6,-3.4,-3.1,-3.2,-3.1,0,0,0,0,0
3.02,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.03,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.04,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3,0,0,0,0,0
3.05,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0.1,0
3.06,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.07,-3.8,-3.4,-3.5,-3.4,-3.9,-3.4,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.08,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.09,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.1,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.11,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.4,-3.2,-3.1,0,-0.1,0,0.1,0.1
3.12,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,-0.1,0,0
3.13,-3.7,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.14,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
3.15,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.16,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.17,-3.8,-3.4,-3.5,-3.4,-3.7,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.18,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.19,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.2,-3.7,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
3.21,-3.5,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.22,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
3.23,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.24,-3.9,-3.4,-3.5,-3.5,-3.9,-3.6,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.25,-3.8,-3.4,-3.5,-3.5,-3.9,-3.6,-3.5,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
3.26,-3.8,-3.4,-3.5,-3.4,-3.9,-3.6,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
3.27,-3.8,-3.4,-3.5,-3.5,-3.9,-3.4,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.28,-3.8,-3.4,-3.5,-3.4,-3.9,-3.6,-3.5,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
3.29,-3.8,-3.4,-3.5,-3.4,-3.9,-3.6,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.3,-3.8,-3.4,-3.5,-3.4,-3.9,-3.6,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0.2
3.31,-3.8,-3.4,-3.5,-3.4,-3.9,-3.6,-3.6,-3.5,-3.3,-3.2,-3.1,0,-0.1,0,0,0
3.32,-3.8,-3.5,-3.5,-3.4,-3.9,-3.6,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.33,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.34,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.35,-3.8,-3.4,-3.5,-3.4,-3.9,-3.6,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.36,-3.8,-3.4,-3.5,-3.4,-3.9,-3.6,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.37,-3.8,-3.4,-3.5,-3.4,-3.9,-3.6,-3.6,-3.5,-3.3,-3.2,-3.2,0,0,0,0,0
3.38,-3.8,-3.4,-3.5,-3.5,-3.9,-3.6,-3.6,-3.4,-3.4,-3.2,-3.1,0,0,0,0,0
3.39,-3.8,-3.4,-3.5,-3.4,-3.9,-3.6,-3.5,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
3.4,-3.8,-3.4,-3.5,-3.4,-3.9,-3.6,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,-0.1,0
3.41,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.42,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
3.43,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0.1,0,0,0,0
3.44,-3.7,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.1,-3.1,0,0,0,0,0
3.45,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.46,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.47,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.48,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.49,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.5,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.51,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.4,-3.2,-3.1,0,-0.1,0,0,0
3.52,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.53,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.54,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
3.55,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.56,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.57,-3.8,-3.1,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.58,-3.8,-3.4,-3.5,-3.4,-4,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.59,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0.1,0,0,0,0
3.6,-3.8,-3.4,-3.4,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.61,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.62,-3.8,-3.4,-3.5,-3.5,-3.9,-3.6,-3.5,-3.4,-3.3,-3.2,-3,0,0,0,0,0.1
3.63,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.4,-3.2,-3.1,0,0,0,0,0
3.64,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.65,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
3.66,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.67,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0.1,0,0
3.68,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
3.69,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
3.7,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.71,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
3.72,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.73,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
3.74,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.1,-3.2,-3.1,0,0,0,0,0
3.75,-3.8,-3.4,-3.5,-3.5,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.76,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3,-3.2,-3.1,0,0,0,0,0
3.77,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.2,-3.2,-3.1,0,0,0,-0.1,0
3.78,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.79,-3.8,-3.4,-3.5,-3.4,-4,-3.5,-3.6,-3.5,-3.2,-3.2,-3.1,0,0,0,0,0
3.8,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.81,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.82,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.2,-3.2,-3.1,0,0,0,0,0
3.83,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.2,-3.2,-3.1,-0.1,0,0,0,-0.1
3.84,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.85,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.2,-3.2,-3.1,0,0,0,0,0
3.86,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.87,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.88,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
3.89,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.9,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0.1,0,0
3.91,-3.8,-3.4,-3.4,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.92,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.93,-3.8,-3.3,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.2,-3.2,-3.1,0,0,0,0,0
3.94,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,-0.1
3.95,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.96,-3.7,-3.4,-3.5,-3.4,-3.9,-3.5,-3.5,-3.5,-3.2,-3.3,-3.1,0,0,0,0,0
3.97,-3.8,-3.4,-3.5,-3.4,-3.8,-3.5,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.98,-3.8,-3.5,-3.5,-3.4,-3.9,-3.5,-3.6,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
3.99,-3.8,-3.4,-3.5,-3.4,-3.9,-3.5,-3.6,-3.5,-3.3,-3.2,-3.1,0,0,0,0,0
4,-3.8,-3.4,-3.5,-3.4,-3.9,-3.4,-3.5,-3.4,-3.3,-3.2,-3.1,0,0,0,0,0
