Time(Sec(s)),CH1 psi,CH2 psi,CH3 psi,CH4 psi,CH5 psi,CH6 psi,CH7 psi,CH8 psi,CH9 psi,CH10 psi,CH11 psi,CH12 psi,CH13 psi,CH14 psi,CH15 psi,CH16 psi
1.640,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.8,-0.7,-0.7,-0.6,-0.7,0.0,-0.0,0.0,-0.0,0.0
1.650,-0.8,-0.7,-0.7,-0.7,-0.9,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,-0.0,0.0,0.0
1.660,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,-0.0,0.0,-0.0,-0.0
1.670,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,-0.0,0.0,0.0,0.0
1.680,-0.9,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,-0.0,0.0,-0.0,0.0,0.0
1.690,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,0.0,0.0,-0.0,0.0
1.700,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.7,0.0,-0.0,0.0,0.0,0.0
1.710,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,-0.0,0.0,-0.0,0.0,0.0
1.720,-0.8,-0.7,-0.7,-0.7,-0.9,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,0.0,0.0
1.730,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,-0.0,0.0,0.0
1.740,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,-0.0,0.0,-0.0,0.0,0.0
1.750,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,-0.0,0.0,0.0,0.0
1.760,-0.8,-0.8,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
1.770,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,-0.0,-0.1,-0.0,0.0
1.780,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,-0.0,0.0,0.0,-0.0
1.790,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,-0.0
1.800,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,0.0,0.0,-0.0,0.1
1.810,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,-0.0,0.0,-0.0,0.0
1.820,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,-0.0,-0.0,0.0,0.0,0.0
1.830,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.7,0.0,0.0,0.0,-0.0,0.0
1.840,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.4,0.0,-0.0,0.0,0.0,-0.0
1.850,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,-0.0,-0.1,-0.0,0.0,0.0
1.860,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,-0.0,0.0
1.870,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,-0.0
1.880,-0.9,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,-0.0,-0.0,0.0
1.890,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,-0.0,-0.0,-0.0
1.900,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,-0.0,-0.0
1.910,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,-0.0,0.0,-0.0,0.0,0.0
1.920,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.1,0.0,-0.0
1.930,-0.8,-0.7,-0.7,-0.7,-0.9,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.2
1.940,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,-0.0,-0.0,-0.0,0.0
1.950,-0.9,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,-0.0,0.0,0.0,0.0
1.960,-0.8,-0.7,-0.8,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
1.970,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,-0.0,0.0,0.0,-0.0,0.0
1.980,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.7,0.0,-0.0,0.0,0.0,-0.0
1.990,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,0.0,0.0,0.0,0.0
2.000,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.8,-0.6,-0.6,0.0,-0.1,-0.0,-0.0,0.0
2.010,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.1,-0.0,0.0,0.0,0.0
2.020,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,-0.0,0.0,0.0
2.030,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,-0.0,-0.0,-0.0
2.040,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,-0.0,0.0
2.050,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,0.0,0.0,0.0,0.0
2.060,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,-0.0,0.0
2.070,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.0,0.0,0.0,0.0,0.1
2.080,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,0.0,-0.0,-0.0,0.0
2.090,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,0.0,0.0
2.100,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.110,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,-0.0,-0.0,0.0
2.120,-0.9,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,-0.0,-0.0,-0.0,0.0
2.130,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.140,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.7,0.0,0.0,-0.0,-0.0,0.0
2.150,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,-0.0,0.1,-0.0,0.1
2.160,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,-0.0,0.0,0.0,0.0,-0.0
2.170,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,-0.0,0.0
2.180,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,0.0,0.0,0.0,-0.1
2.190,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,-0.0,0.0,0.0
2.200,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,0.0,-0.0
2.210,-0.8,-0.8,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.220,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.5,-0.7,-0.7,0.0,0.0,-0.0,0.0,0.0
2.230,-0.9,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,0.0,0.0
2.240,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.250,-0.9,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,-0.0,0.0,-0.0,-0.0,0.0
2.260,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,-0.0,-0.0
2.270,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,-0.0
2.280,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,0.0,-0.0,-0.0,0.0
2.290,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,-0.0,0.0,0.0,-0.0
2.300,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.8,-0.7,-0.7,-0.7,-0.6,-0.0,-0.0,-0.0,0.0,0.0
2.310,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,0.0,-0.0,-0.0,0.0
2.320,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,0.0,-0.0
2.330,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.5,-0.7,-0.7,-0.0,0.0,0.0,0.0,-0.0
2.340,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,0.0,-0.0,0.0,0.0
2.350,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,-0.0,0.0,0.0,0.0
2.360,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.370,-0.8,-0.7,-0.7,-0.7,-0.8,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,-0.0,-0.0,0.0
2.380,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.390,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,-0.0,-0.0,0.0,-0.0,0.0
2.400,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,-0.0,0.0,-0.0
2.410,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.420,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,-0.0,0.0,-0.0,-0.0,0.0
2.430,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,0.0,-0.0
2.440,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.450,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,-0.0,-0.0,0.0
2.460,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,0.0,-0.0
2.470,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.480,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,0.0,-0.0,-0.0,0.0
2.490,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,-0.0,0.0,0.0,-0.0
2.500,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.510,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,-0.0,-0.0,0.0
2.520,-0.9,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,-0.0,-0.0,0.0,0.0,0.0
2.530,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.6,-0.6,-0.7,0.0,-0.0,0.0,0.0,0.0
2.540,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.8,-0.7,-0.7,-0.6,0.0,0.0,0.0,-0.0,0.0
2.550,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.7,-0.0,-0.0,0.0,0.0,-0.0
2.560,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,-0.0,-0.0,0.0,0.0,0.0
2.570,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,-0.0,-0.0
2.580,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.7,-0.0,-0.0,0.0,0.0,-0.0
2.590,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,0.0,0.0
2.600,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,-0.0,-0.0,-0.0
2.610,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,-0.0,0.0,0.0
2.620,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,-0.1,-0.0,-0.0,0.0
2.630,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,0.0,-0.0
2.640,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,-0.0,0.0,0.0
2.650,-0.8,-0.7,-0.6,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,0.0,-0.0,-0.0,0.0
2.660,-0.9,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,0.0,-0.0
2.670,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.8,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.680,-0.8,-0.7,-0.7,-0.7,-0.8,-0.5,-0.7,-0.7,-0.7,-0.6,-0.7,0.0,0.0,-0.0,-0.0,0.0
2.690,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,-0.0,-0.0,0.0,-0.0,-0.0
2.700,-0.8,-0.7,-0.7,-0.7,-0.6,-0.7,-0.7,-0.7,-0.7,-0.6,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.710,-0.9,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,0.2,-0.1,-0.0,0.0
2.720,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.730,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.740,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.6,-0.7,-0.6,0.0,0.0,0.0,0.0,0.0
2.750,-0.8,-0.6,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,-0.0
2.760,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,0.0,-0.0,0.0,0.0
2.770,-0.8,-0.7,-0.6,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.1,0.0,0.0,-0.0
2.780,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.1,0.0,0.0,0.0,-0.0
2.790,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.6,-0.6,-0.6,0.0,0.0,-0.0,-0.0,0.0
2.800,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,-0.0,-0.0
2.810,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.820,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.5,0.0,0.0,-0.0,-0.0,0.0
2.830,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,-0.0,0.0,-0.0
2.840,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,-0.0,0.0,0.0,0.0
2.850,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.7,0.0,0.0,-0.0,-0.0,-0.0
2.860,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,-0.0,-0.0,0.0,0.0,-0.0
2.870,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.880,-0.9,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,0.0,-0.0,-0.0,-0.0
2.890,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,-0.0,-0.0,0.0,0.0,-0.0
2.900,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,0.0,0.0,0.0,0.0
2.910,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,-0.0,0.0
2.920,-0.8,-0.7,-0.7,-0.8,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,-0.0,0.0
2.930,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.7,0.0,0.0,0.0,0.0,0.0
2.940,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,-0.0,-0.0
2.950,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.0,-0.0,0.0,0.0,0.0
2.960,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.5,-0.0,-0.0,0.0,0.0,0.0
2.970,-0.9,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,0.0,0.0
2.980,-0.8,-0.8,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,-0.0,0.0,0.0,0.0
2.990,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.6,-0.6,0.0,-0.0,-0.0,-0.0,0.0
3.000,-0.8,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7,-0.7,-0.7,-0.6,0.0,0.0,0.0,0.0,0.0
