Time(Sec(s)),CH1 psi,CH2 psi,CH3 psi,CH4 psi,CH5 psi,CH6 psi,CH7 psi,CH8 psi,CH9 psi,CH10 psi,CH11 psi,CH12 psi,CH13 psi,CH14 psi,CH15 psi,CH16 psi
1.690,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
1.700,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.8,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
1.710,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
1.720,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
1.730,-5.4,-7.1,-7.2,-6.4,-6.7,-5.4,-5.4,-5.0,-4.8,-4.4,-4.2,0.0,-0.0,-0.0,0.0,-0.0
1.740,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,0.0,0.0,-0.0,0.0
1.750,-5.4,-7.1,-7.2,-6.5,-6.8,-5.4,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
1.760,-5.4,-7.1,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
1.770,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,0.0
1.780,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,0.0
1.790,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,-0.0,0.0,0.0
1.800,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,0.0,-0.0
1.810,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,0.0,-0.0
1.820,-5.4,-7.1,-7.2,-6.5,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
1.830,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,0.0,-0.0
1.840,-5.4,-7.1,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.8,-4.5,-4.2,0.0,0.0,-0.0,0.0,0.0
1.850,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.8,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
1.860,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
1.870,-5.4,-7.1,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.1,-0.0,-0.0
1.880,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,0.2,0.0,0.0,0.0
1.890,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
1.900,-5.4,-7.1,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
1.910,-5.3,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,0.0
1.920,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
1.930,-5.4,-7.1,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
1.940,-5.4,-7.1,-7.2,-6.4,-6.7,-5.5,-5.4,-5.1,-4.8,-4.5,-4.2,-0.0,0.0,0.0,0.0,0.0
1.950,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.5,-5.1,-4.7,-4.5,-4.2,0.0,-0.0,0.0,-0.0,-0.0
1.960,-5.3,-7.1,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,-0.0,0.0,0.0
1.970,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.8,-4.5,-4.2,-0.0,0.0,0.0,0.0,0.0
1.980,-5.4,-7.1,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.8,-4.5,-4.2,-0.0,-0.0,-0.0,0.0,-0.0
1.990,-5.4,-7.0,-7.2,-6.4,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
2.000,-5.4,-7.0,-7.2,-6.5,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,-0.0
2.010,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,0.0,0.0
2.020,-5.4,-7.0,-7.2,-6.4,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
2.030,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.1,-0.0,-0.0
2.040,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,-0.0,0.0
2.050,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
2.060,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.8,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
2.070,-5.4,-7.1,-7.2,-6.5,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,-0.0,-0.0,-0.0
2.080,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.5,-5.1,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
2.090,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,0.0,-0.0
2.100,-5.4,-7.0,-7.2,-6.4,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.1,-0.0,0.0,-0.0
2.110,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,0.0
2.120,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
2.130,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.4,-4.2,0.0,0.0,-0.0,0.0,-0.0
2.140,-5.4,-7.1,-7.2,-6.5,-6.8,-5.4,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,0.0,0.0,-0.0,-0.0
2.150,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,-0.0,-0.0
2.160,-5.4,-7.1,-7.2,-6.5,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,-0.0,0.0,0.0
2.170,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,0.0,-0.0
2.180,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.8,-4.5,-4.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.190,-5.4,-7.1,-7.2,-6.5,-6.8,-5.4,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,0.0,-0.1,0.0,-0.0
2.200,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.6,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
2.210,-5.4,-7.1,-7.2,-6.4,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,-0.0,-0.0
2.220,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.1,0.0,-0.0,0.0,0.0
2.230,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
2.240,-5.4,-7.1,-7.2,-6.4,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,-0.0
2.250,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.8,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
2.260,-5.4,-7.0,-7.3,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,-0.0,-0.0
2.270,-5.4,-7.1,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,-0.0,0.0,-0.0
2.280,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,0.0
2.290,-5.4,-6.9,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
2.300,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
2.310,-5.5,-7.1,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,0.0,-0.0,0.0,-0.0
2.320,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,-0.0,-0.0
2.330,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.5,-5.0,-4.7,-4.5,-4.2,0.0,0.0,-0.0,0.1,0.0
2.340,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,-0.0,0.0
2.350,-5.4,-6.9,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.6,-4.2,0.0,0.0,-0.0,-0.0,-0.0
2.360,-5.4,-7.1,-7.2,-6.5,-6.8,-5.4,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,0.0,-0.0,0.0,0.0
2.370,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
2.380,-5.4,-7.1,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.8,-4.5,-4.2,0.0,-0.0,-0.0,-0.0,0.0
2.390,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,-0.0,0.0,-0.0
2.400,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
2.410,-5.4,-7.1,-7.2,-6.4,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,-0.0
2.420,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
2.430,-5.4,-7.1,-7.2,-6.5,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
2.440,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.8,-4.5,-4.2,0.0,0.0,-0.0,0.0,-0.0
2.450,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,0.0
2.460,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
2.470,-5.4,-7.0,-7.2,-6.4,-6.7,-5.4,-5.4,-5.0,-4.8,-4.5,-4.2,0.0,0.0,-0.0,-0.0,-0.0
2.480,-5.4,-7.1,-7.2,-6.6,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,-0.0
2.490,-5.4,-7.0,-7.2,-6.4,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
2.500,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
2.510,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,-0.0
2.520,-5.2,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,-0.0,-0.0,-0.0
2.530,-5.4,-7.1,-7.2,-6.4,-6.8,-5.4,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,0.1,0.0,0.0,0.0
2.540,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,-0.0,-0.0
2.550,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
2.560,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,-0.0
2.570,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
2.580,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
2.590,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,-0.0
2.600,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,-0.1,-0.0
2.610,-5.4,-7.0,-7.2,-6.4,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.1,-0.0,0.0,-0.0
2.620,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.1,0.0,0.0,0.0
2.630,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,-0.0
2.640,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,0.0
2.650,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.1,0.0,0.0,0.0
2.660,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-4.9,-4.7,-4.5,-4.2,0.0,-0.0,0.0,-0.0,-0.0
2.670,-5.4,-7.1,-7.2,-6.4,-6.7,-5.2,-5.4,-5.0,-4.8,-4.5,-4.2,0.0,0.0,-0.0,-0.0,0.0
2.680,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,0.0
2.690,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.1,0.0,-0.0,-0.1
2.700,-5.4,-7.0,-7.2,-6.4,-6.8,-5.4,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,-0.0,0.0
2.710,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.1,-4.6,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
2.720,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,-0.0,-0.0
2.730,-5.4,-7.1,-7.2,-6.5,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,-0.0
2.740,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
2.750,-5.4,-7.1,-7.2,-6.3,-6.8,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,0.0,-0.0,-0.0,-0.0
2.760,-5.4,-7.1,-7.2,-6.4,-6.7,-5.4,-5.3,-5.1,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,-0.0
2.770,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
2.780,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,0.0,-0.0,0.0,0.0
2.790,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.3,-5.1,-4.7,-4.5,-4.2,-0.0,0.0,-0.0,0.1,0.0
2.800,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
2.810,-5.4,-7.1,-7.2,-6.4,-6.8,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,-0.0,-0.0
2.820,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.3,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,0.0,0.0
2.830,-5.4,-7.0,-7.2,-6.4,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.1,0.0,-0.0,-0.0
2.840,-5.4,-7.1,-7.2,-6.4,-6.7,-5.4,-5.3,-5.0,-4.8,-4.5,-4.2,0.0,-0.0,-0.0,0.0,0.0
2.850,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,0.0
2.860,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
2.870,-5.4,-7.0,-7.2,-6.4,-6.7,-5.4,-5.3,-5.0,-4.8,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
2.880,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.3,-5.0,-4.7,-4.3,-4.2,-0.0,0.0,0.0,-0.0,0.1
2.890,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.3,-5.1,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,-0.0,-0.0
2.900,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
2.910,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.3,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.1,-0.0
2.920,-5.4,-7.0,-7.2,-6.5,-6.7,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,-0.0,-0.0
2.930,-5.4,-7.1,-7.2,-6.4,-6.7,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,0.0
2.940,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.3,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
2.950,-5.4,-7.1,-7.2,-6.5,-6.7,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,0.0,-0.0
2.960,-5.4,-7.1,-7.2,-6.4,-6.7,-5.5,-5.3,-5.1,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,0.0
2.970,-5.4,-7.0,-7.2,-6.5,-6.7,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,-0.0,-0.0
2.980,-5.4,-7.1,-7.2,-6.4,-6.7,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,0.0,-0.0
2.990,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,0.0
3.000,-5.4,-7.0,-7.2,-6.5,-6.7,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,-0.0,-0.0
