Time(Sec(s)),CH1 psi,CH2 psi,CH3 psi,CH4 psi,CH5 psi,CH6 psi,CH7 psi,CH8 psi,CH9 psi,CH10 psi,CH11 psi,CH12 psi,CH13 psi,CH14 psi,CH15 psi,CH16 psi
1.700,-3.9,-5.1,-4.9,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,0.0
1.710,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.8,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,-0.0,0.0,0.0
1.720,-3.9,-5.1,-5.0,-4.4,-4.5,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,0.0
1.730,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.740,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,-0.0,-0.0,0.0
1.750,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,0.0,0.0,0.0
1.760,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,-0.0
1.770,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,-0.0
1.780,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.8,-3.6,-3.3,-3.2,-3.0,0.0,0.0,0.0,0.0,0.0
1.790,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.1,-0.0,0.0
1.800,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,-0.0
1.810,-3.9,-5.1,-4.9,-4.4,-4.6,-3.9,-3.8,-3.5,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,0.0
1.820,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.8,-3.5,-3.4,-3.2,-3.0,-0.0,-0.0,-0.0,-0.0,0.0
1.830,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,-0.0
1.840,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,0.0
1.850,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,-0.0
1.860,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,0.0
1.870,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.8,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.880,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,-0.0,0.0,-0.0
1.890,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,-0.0,-0.0
1.900,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.910,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.8,-3.5,-3.4,-3.2,-3.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.920,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,0.0
1.930,-3.9,-4.8,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.940,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.2,-3.2,-3.0,-0.0,0.0,-0.0,-0.0,-0.0
1.950,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,-0.0
1.960,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,0.2,-0.0,0.0
1.970,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-4.0,-3.6,-3.4,-3.2,-3.0,0.0,0.0,-0.0,0.0,0.0
1.980,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,0.0,-0.0,0.0
1.990,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-2.9,-0.0,-0.0,-0.0,-0.0,0.0
2.000,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,0.0
