Time(Sec(s)),CH1 psi,CH2 psi,CH3 psi,CH4 psi,CH5 psi,CH6 psi,CH7 psi,CH8 psi,CH9 psi,CH10 psi,CH11 psi,CH12 psi,CH13 psi,CH14 psi,CH15 psi,CH16 psi
1.690,-7.0,-7.9,-8.3,-8.2,-9.8,-8.8,-7.7,-6.3,-6.0,-5.8,-5.4,-0.0,-0.0,0.0,0.0,-0.0
1.700,-6.9,-7.9,-8.3,-8.2,-9.8,-8.8,-7.7,-6.4,-6.0,-5.7,-5.4,0.0,0.0,-0.0,-0.0,-0.0
1.710,-6.9,-7.9,-8.3,-8.2,-9.8,-8.8,-7.6,-6.3,-6.0,-5.8,-5.4,-0.0,-0.0,0.0,-0.0,-0.0
1.720,-6.9,-7.9,-8.3,-8.2,-9.8,-8.8,-7.7,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,-0.0,-0.0,0.0
1.730,-6.9,-7.9,-8.3,-8.2,-9.8,-8.8,-7.7,-6.3,-6.0,-5.8,-5.4,0.0,0.0,-0.0,-0.0,0.0
1.740,-6.9,-7.9,-8.3,-8.2,-9.8,-8.9,-7.6,-6.3,-6.0,-5.7,-5.5,-0.0,-0.0,-0.0,0.0,-0.0
1.750,-6.9,-7.9,-8.3,-8.2,-9.8,-8.9,-7.7,-6.3,-6.0,-5.7,-5.4,0.0,0.0,0.2,-0.0,0.0
1.760,-6.9,-7.9,-8.3,-8.2,-9.8,-8.9,-7.6,-6.3,-6.0,-5.8,-5.5,0.0,-0.0,-0.0,-0.0,0.0
1.770,-6.9,-7.9,-8.3,-8.2,-9.7,-8.9,-7.6,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,0.0,0.0,0.0
1.780,-6.9,-7.9,-8.3,-8.2,-9.8,-8.9,-7.7,-6.3,-6.0,-5.8,-5.4,0.0,-0.0,-0.0,-0.0,0.0
1.790,-6.9,-7.9,-8.3,-8.2,-9.8,-8.9,-7.6,-6.3,-6.0,-5.7,-5.5,0.0,-0.0,-0.0,-0.0,-0.0
1.800,-6.9,-7.9,-8.3,-8.2,-9.7,-8.8,-7.7,-6.3,-6.0,-5.8,-5.5,-0.0,-0.0,0.0,0.0,-0.0
1.810,-6.9,-8.0,-8.3,-8.2,-9.8,-8.9,-7.7,-6.4,-6.0,-5.7,-5.4,0.0,0.0,-0.0,-0.0,0.0
1.820,-6.9,-8.0,-8.3,-8.2,-9.8,-8.9,-7.6,-6.3,-6.0,-5.7,-5.5,-0.0,-0.0,-0.0,0.0,-0.0
1.830,-6.9,-8.0,-8.3,-8.2,-9.7,-8.9,-7.7,-6.3,-6.0,-5.7,-5.4,0.0,-0.0,0.0,0.0,-0.0
1.840,-6.9,-8.0,-8.3,-8.2,-9.8,-8.9,-7.7,-6.4,-6.0,-5.8,-5.4,0.0,0.0,-0.0,-0.0,0.0
1.850,-6.9,-8.0,-8.3,-8.2,-9.8,-8.9,-7.6,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,-0.0,0.0,-0.0
1.860,-6.9,-8.0,-8.3,-8.3,-9.8,-8.9,-7.7,-6.3,-6.0,-5.8,-5.4,-0.0,-0.0,0.0,0.0,-0.0
1.870,-6.9,-8.0,-8.3,-8.2,-9.8,-8.9,-7.7,-6.4,-6.0,-5.7,-5.4,0.0,0.0,-0.0,-0.0,0.0
1.880,-6.9,-8.0,-8.3,-8.2,-9.8,-8.9,-7.6,-6.3,-6.0,-5.7,-5.5,-0.0,-0.0,-0.0,0.0,-0.0
1.890,-6.9,-8.0,-8.3,-8.2,-9.8,-8.9,-7.7,-6.3,-6.0,-5.8,-5.4,0.0,-0.0,0.0,-0.0,-0.0
1.900,-6.9,-8.0,-8.3,-8.2,-9.8,-8.9,-7.6,-6.3,-6.0,-5.8,-5.4,0.0,0.0,-0.0,-0.0,0.0
1.910,-6.9,-8.0,-8.3,-8.3,-9.8,-8.9,-7.6,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,0.0,0.0,-0.0
1.920,-6.9,-8.0,-8.3,-8.3,-9.8,-8.9,-7.7,-6.3,-6.0,-5.8,-5.4,0.0,-0.0,0.0,-0.0,-0.0
1.930,-6.9,-8.0,-8.3,-8.3,-9.8,-8.9,-7.6,-6.3,-6.0,-5.7,-5.5,0.0,-0.0,-0.0,0.0,0.0
1.940,-6.9,-8.0,-8.3,-8.3,-9.8,-8.9,-7.7,-6.3,-6.0,-5.7,-5.5,-0.0,-0.0,0.0,0.0,-0.0
1.950,-6.9,-8.0,-8.3,-8.3,-9.8,-8.9,-7.6,-6.4,-6.0,-5.8,-5.4,0.0,-0.0,-0.0,-0.0,0.0
1.960,-6.9,-8.1,-8.3,-8.3,-9.8,-8.8,-7.6,-6.3,-6.0,-5.7,-5.5,0.0,-0.0,-0.0,-0.0,0.0
1.970,-7.0,-8.0,-8.3,-8.3,-9.8,-8.9,-7.6,-6.3,-6.0,-5.7,-5.5,-0.0,-0.0,0.0,0.0,0.0
1.980,-6.9,-8.0,-8.3,-8.3,-9.8,-8.9,-7.7,-6.4,-6.0,-5.7,-5.4,0.0,0.0,-0.0,-0.0,-0.0
1.990,-6.9,-8.0,-8.3,-8.3,-9.8,-8.9,-7.6,-6.3,-6.0,-5.8,-5.5,-0.0,-0.0,-0.0,-0.0,-0.0
2.000,-6.9,-8.0,-8.3,-8.3,-9.8,-8.9,-7.7,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,0.0,0.0,-0.0
